Site,Treatment,Plot,Trap,Species,Family,Growthform,Dispersalmode,SuccessionalStage,SeedSize,seedsSum,seedSizeCat,Seed_deposition_rate
SG,I,B,0,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,26,<5 mm trees,34.66666667
SG,I,B,0,PER_LEP,Loranthaceae,Shrub,Animal-dispersed,Both,NA,1,shrubs,1.333333333
SG,I,B,0,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,7,<5 mm trees,9.333333333
SG,I,B,0,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,12,shrubs,16
SG,I,B,0,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,4,shrubs,5.333333333
SG,I,B,0,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,B,0,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,11,shrubs,14.66666667
SG,I,B,0,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,7,shrubs,9.333333333
SG,I,B,0,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,4,shrubs,5.333333333
SG,I,B,0,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,19,<5 mm trees,25.33333333
SG,I,B,0,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,5,shrubs,6.666666667
SG,I,B,0,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
SG,I,B,0,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,B,0,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,22,shrubs,29.33333333
SG,I,B,2.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,B,2.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
SG,I,B,2.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,6001,<5 mm trees,8001.333333
SG,I,B,2.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,46,<5 mm trees,61.33333333
SG,I,B,2.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,24,<5 mm trees,32
SG,I,B,2.5,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,5,5-10 mm trees,6.666666667
SG,I,B,2.5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,22,<5 mm trees,29.33333333
SG,I,B,2.5,FIC_HAR,Moraceae,CT,Animal-dispersed,Both,1,3,<5 mm trees,4
SG,I,B,2.5,GON_ROS,Rubiaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,B,2.5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,1,<5 mm trees,1.333333333
SG,I,B,2.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,18,<5 mm trees,24
SG,I,B,2.5,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,B,2.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,3,<5 mm trees,4
SG,I,B,2.5,MIC_SCH,Melastomataceae,UT,Animal-dispersed,Early,1,60,<5 mm trees,80
SG,I,B,2.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,96,<5 mm trees,128
SG,I,B,2.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,19,<5 mm trees,25.33333333
SG,I,B,2.5,OEN_MAP,Arecaceae,CP,Animal-dispersed,Late,2,1,5-10 mm trees,1.333333333
SG,I,B,2.5,OTO_NOV,Myristicaceae,CT,Animal-dispersed,Both,4,1,>10 mm trees,1.333333333
SG,I,B,2.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
SG,I,B,2.5,PER_LEP,Loranthaceae,Shrub,Animal-dispersed,Both,NA,3,shrubs,4
SG,I,B,2.5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,3,<5 mm trees,4
SG,I,B,2.5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,27,shrubs,36
SG,I,B,2.5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,B,2.5,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,2,shrubs,2.666666667
SG,I,B,2.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,B,2.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
SG,I,B,2.5,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,16,<5 mm trees,21.33333333
SG,I,B,2.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
SG,I,B,2.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
SG,I,B,2.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
SG,I,B,2.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
SG,I,B,2.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,22,shrubs,29.33333333
SG,I,B,5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,5,shrubs,6.666666667
SG,I,B,5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,10608,<5 mm trees,14144
SG,I,B,5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,12,<5 mm trees,16
SG,I,B,5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,33,<5 mm trees,44
SG,I,B,5,COR_ERI,Boraginaceae,CT,Animal-dispersed,Late,2,2,5-10 mm trees,2.666666667
SG,I,B,5,DEN_SES,Araliaceae,CT,Animal-dispersed,Both,1,8,<5 mm trees,10.66666667
SG,I,B,5,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,8,5-10 mm trees,10.66666667
SG,I,B,5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,9,<5 mm trees,12
SG,I,B,5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,1,<5 mm trees,1.333333333
SG,I,B,5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,71,<5 mm trees,94.66666667
SG,I,B,5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,4,shrubs,5.333333333
SG,I,B,5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,B,5,MIC_SCH,Melastomataceae,UT,Animal-dispersed,Early,1,345,<5 mm trees,460
SG,I,B,5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,7,<5 mm trees,9.333333333
SG,I,B,5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,37,<5 mm trees,49.33333333
SG,I,B,5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,21,<5 mm trees,28
SG,I,B,5,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,6,shrubs,8
SG,I,B,5,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,5,shrubs,6.666666667
SG,I,B,5,SEN_PAP,Fabaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,I,B,5,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,3,shrubs,4
SG,I,B,5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,7,shrubs,9.333333333
SG,I,B,5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
SG,I,B,5,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,4,<5 mm trees,5.333333333
SG,I,B,5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
SG,I,B,5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,15,shrubs,20
SG,I,B,5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,B,5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,10,shrubs,13.33333333
SG,I,C,-3.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,57,<5 mm trees,76
SG,I,C,-3.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
SG,I,C,-3.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,46,<5 mm trees,61.33333333
SG,I,C,-3.5,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,2,5-10 mm trees,2.666666667
SG,I,C,-3.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,220,<5 mm trees,293.3333333
SG,I,C,-3.5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
SG,I,C,-3.5,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,3,>10 mm trees,4
SG,I,C,-3.5,LAN_CAM,Verbenaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
SG,I,C,-3.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,9,<5 mm trees,12
SG,I,C,-3.5,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,C,-3.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,75,<5 mm trees,100
SG,I,C,-3.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,C,-3.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,25,shrubs,33.33333333
SG,I,C,-3.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,8,shrubs,10.66666667
SG,I,C,-3.5,VOC_GUA,Vochysiaceae,CT,Wind-dispersed,Late,2,4,5-10 mm trees,5.333333333
SG,I,C,-3.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,6,shrubs,8
SG,I,C,2,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,5228,<5 mm trees,6970.666667
SG,I,C,2,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,232,<5 mm trees,309.3333333
SG,I,C,2,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,37,<5 mm trees,49.33333333
SG,I,C,2,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,8,5-10 mm trees,10.66666667
SG,I,C,2,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,357,<5 mm trees,476
SG,I,C,2,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,6,shrubs,8
SG,I,C,2,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,3,>10 mm trees,4
SG,I,C,2,MIC_SCH,Melastomataceae,UT,Animal-dispersed,Early,1,3,<5 mm trees,4
SG,I,C,2,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
SG,I,C,2,PER_LEP,Loranthaceae,Shrub,Animal-dispersed,Both,NA,2,shrubs,2.666666667
SG,I,C,2,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,17,<5 mm trees,22.66666667
SG,I,C,2,RUB_URT,Rosaceae,Shrub,Animal-dispersed,Early,1,4,shrubs,5.333333333
SG,I,C,2,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1725,shrubs,2300
SG,I,C,2,SOL_NUD,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,C,2,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,3,<5 mm trees,4
SG,I,C,2,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,25,shrubs,33.33333333
SG,I,C,2,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,8,shrubs,10.66666667
SG,I,C,2,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
SG,I,C,2,VOC_GUA,Vochysiaceae,CT,Wind-dispersed,Late,2,6,5-10 mm trees,8
SG,I,C,2,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,6,shrubs,8
SG,I,C,4.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,121,<5 mm trees,161.3333333
SG,I,C,4.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
SG,I,C,4.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,I,C,4.5,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,5,5-10 mm trees,6.666666667
SG,I,C,4.5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,7,<5 mm trees,9.333333333
SG,I,C,4.5,FIC_SP2,Moraceae,CT,Animal-dispersed,Both,1,120,<5 mm trees,160
SG,I,C,4.5,GUA_DOL,Annonaceae,CT,Animal-dispersed,Late,1,1,<5 mm trees,1.333333333
SG,I,C,4.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,349,<5 mm trees,465.3333333
SG,I,C,4.5,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,23,shrubs,30.66666667
SG,I,C,4.5,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,1,>10 mm trees,1.333333333
SG,I,C,4.5,LAN_CAM,Verbenaceae,Shrub,Animal-dispersed,Early,1,3,shrubs,4
SG,I,C,4.5,MIC_SCH,Melastomataceae,UT,Animal-dispersed,Early,1,35,<5 mm trees,46.66666667
SG,I,C,4.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
SG,I,C,4.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,6,<5 mm trees,8
SG,I,C,4.5,PER_LEP,Loranthaceae,Shrub,Animal-dispersed,Both,NA,5,shrubs,6.666666667
SG,I,C,4.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,C,4.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
SG,I,C,4.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,12,shrubs,16
SG,I,C,4.5,VER_TUR,Asteraceae,Shrub,Wind-dispersed,Early,NA,9,shrubs,12
SG,I,C,4.5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,C,4.5,VOC_GUA,Vochysiaceae,CT,Wind-dispersed,Late,2,1,5-10 mm trees,1.333333333
SG,I,C,4.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,3,shrubs,4
SG,I,D,0.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,D,0.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,12,shrubs,16
SG,I,D,0.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,288,<5 mm trees,384
SG,I,D,0.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,3,<5 mm trees,4
SG,I,D,0.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,35,<5 mm trees,46.66666667
SG,I,D,0.5,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,29,5-10 mm trees,38.66666667
SG,I,D,0.5,FIC_AME,Moraceae,CT,Animal-dispersed,Both,1,5,<5 mm trees,6.666666667
SG,I,D,0.5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,85,<5 mm trees,113.3333333
SG,I,D,0.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,22,<5 mm trees,29.33333333
SG,I,D,0.5,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,2,>10 mm trees,2.666666667
SG,I,D,0.5,LAN_CAM,Verbenaceae,Shrub,Animal-dispersed,Early,1,7,shrubs,9.333333333
SG,I,D,0.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,7,<5 mm trees,9.333333333
SG,I,D,0.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,13,<5 mm trees,17.33333333
SG,I,D,0.5,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,D,0.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,18,<5 mm trees,24
SG,I,D,0.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
SG,I,D,0.5,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,D,0.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,D,0.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,D,0.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,46,shrubs,61.33333333
SG,I,D,0.5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,8,<5 mm trees,10.66666667
SG,I,D,0.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,29,shrubs,38.66666667
SG,I,D,3,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,16,shrubs,21.33333333
SG,I,D,3,CAL_URT,Asteraceae,Shrub,Wind-dispersed,Early,NA,10,shrubs,13.33333333
SG,I,D,3,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,200,<5 mm trees,266.6666667
SG,I,D,3,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,11,<5 mm trees,14.66666667
SG,I,D,3,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,24,<5 mm trees,32
SG,I,D,3,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,10,5-10 mm trees,13.33333333
SG,I,D,3,FIC_AME,Moraceae,CT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
SG,I,D,3,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
SG,I,D,3,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,30,<5 mm trees,40
SG,I,D,3,HET_VIT,Asteraceae,Shrub,Wind-dispersed,Early,NA,9,shrubs,12
SG,I,D,3,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,4,>10 mm trees,5.333333333
SG,I,D,3,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,4,<5 mm trees,5.333333333
SG,I,D,3,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,I,D,3,MON_PIT,Polygalaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,D,3,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,26,<5 mm trees,34.66666667
SG,I,D,3,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,3,<5 mm trees,4
SG,I,D,3,PER_LEP,Loranthaceae,Shrub,Animal-dispersed,Both,NA,1,shrubs,1.333333333
SG,I,D,3,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,I,D,3,RUB_ROS,Rosaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,D,3,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
SG,I,D,3,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,1,<5 mm trees,1.333333333
SG,I,D,3,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
SG,I,D,3,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
SG,I,D,3,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,I,D,3,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,40,shrubs,53.33333333
SG,I,D,5.5,ACN_ARB,Solanaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,D,5.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,D,5.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,7,shrubs,9.333333333
SG,I,D,5.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,120,<5 mm trees,160
SG,I,D,5.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,8,<5 mm trees,10.66666667
SG,I,D,5.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,24,<5 mm trees,32
SG,I,D,5.5,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,15,5-10 mm trees,20
SG,I,D,5.5,FIC_COL,Moraceae,CT,Animal-dispersed,Both,1,14,<5 mm trees,18.66666667
SG,I,D,5.5,HAM_APP,Malvaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,I,D,5.5,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,59,<5 mm trees,78.66666667
SG,I,D,5.5,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,2,>10 mm trees,2.666666667
SG,I,D,5.5,LAN_CAM,Verbenaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
SG,I,D,5.5,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,3,<5 mm trees,4
SG,I,D,5.5,MIC_SCH,Melastomataceae,UT,Animal-dispersed,Early,1,30,<5 mm trees,40
SG,I,D,5.5,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,5,<5 mm trees,6.666666667
SG,I,D,5.5,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,10,<5 mm trees,13.33333333
SG,I,D,5.5,PAL_PAD,Rubiaceae,UT,Animal-dispersed,Both,1,2,<5 mm trees,2.666666667
SG,I,D,5.5,PER_LEP,Loranthaceae,Shrub,Animal-dispersed,Both,NA,2,shrubs,2.666666667
SG,I,D,5.5,SIP_GES,Siparunaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
SG,I,D,5.5,SOL_ATU,Solanaceae,Shrub,Animal-dispersed,Both,1,1,shrubs,1.333333333
SG,I,D,5.5,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,I,D,5.5,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
SG,I,D,5.5,TER_AMA,Combretaceae,CT,Wind-dispersed,Late,1,3,<5 mm trees,4
SG,I,D,5.5,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,24,shrubs,32
SG,I,D,5.5,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,6,shrubs,8
SG,I,D,5.5,VIB_COS,Adoxaceae,UT,Animal-dispersed,Both,1,1,<5 mm trees,1.333333333
SG,I,D,5.5,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,I,D,5.5,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,28,shrubs,37.33333333
SG,P,A,1,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,2,shrubs,2.666666667
SG,P,A,1,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,112,<5 mm trees,149.3333333
SG,P,A,1,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,11,<5 mm trees,14.66666667
SG,P,A,1,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,13,<5 mm trees,17.33333333
SG,P,A,1,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,12,<5 mm trees,16
SG,P,A,1,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,5,>10 mm trees,6.666666667
SG,P,A,1,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,P,A,1,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,4,<5 mm trees,5.333333333
SG,P,A,1,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,P,A,1,PER_LEP,Loranthaceae,Shrub,Animal-dispersed,Both,NA,1,shrubs,1.333333333
SG,P,A,1,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,11,<5 mm trees,14.66666667
SG,P,A,1,SOL_ERY,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,P,A,1,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,2,shrubs,2.666666667
SG,P,A,1,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,16,shrubs,21.33333333
SG,P,A,1,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
SG,P,A,1,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,P,A,2,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,8,shrubs,10.66666667
SG,P,A,2,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,237,<5 mm trees,316
SG,P,A,2,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,12,<5 mm trees,16
SG,P,A,2,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,4,<5 mm trees,5.333333333
SG,P,A,2,ERY_POE,Fabaceae,CT,Wind-dispersed,NA,2,2,5-10 mm trees,2.666666667
SG,P,A,2,HEL_APP,Malvaceae,CT,Wind-dispersed,Early,1,20,<5 mm trees,26.66666667
SG,P,A,2,ING_EDU,Fabaceae,CT,Animal-dispersed,Late,3,11,>10 mm trees,14.66666667
SG,P,A,2,KOA_PIT,Asteraceae,CT,Wind-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,P,A,2,LIP_MYR,Verbenaceae,CT,Wind-dispersed,Early,1,4,<5 mm trees,5.333333333
SG,P,A,2,MIC_TRI,Melastomataceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,P,A,2,MYR_COR,Primulaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,P,A,2,PSI_GUA,Myrtaceae,CT,Animal-dispersed,Early,1,8,<5 mm trees,10.66666667
SG,P,A,2,SOL_TOR,Solanaceae,Shrub,Animal-dispersed,Early,1,1,shrubs,1.333333333
SG,P,A,2,VER_ARB,Asteraceae,Shrub,Wind-dispersed,Early,NA,6,shrubs,8
SG,P,A,2,VER_PAT,Asteraceae,Shrub,Wind-dispersed,Early,NA,6,shrubs,8
SG,P,A,2,VIS_BAC,Hypericaceae,UT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
SG,P,A,2,ZEX_VIR,Asteraceae,Shrub,Wind-dispersed,Early,NA,1,shrubs,1.333333333
SG,P,A,7.5,ALC_LAT,Euphorbiaceae,CT,Animal-dispersed,Early,1,1,<5 mm trees,1.333333333
SG,P,A,7.5,BAC_TRI,Asteraceae,Shrub,Wind-dispersed,Early,NA,4,shrubs,5.333333333
SG,P,A,7.5,CEC_OBT,Urticaceae,CT,Animal-dispersed,Early,1,8,<5 mm trees,10.66666667
SG,P,A,7.5,CEC_PEL,Urticaceae,CT,Animal-dispersed,Both,1,3,<5 mm trees,4
SG,P,A,7.5,CON_XAL,Melastomataceae,CT,Animal-dispersed,Early,1,2,<5 mm trees,2.666666667
